File,Temp,Logg,Metal,Alpha
btsettl08_t2600_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,2600,4,-0.5,0.2
btsettl08_t2600_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,2600,4,0,0
btsettl08_t2600_g4.50_z-2.50_en0.40_APOGEE-RAW.txt,2600,4.5,-2.5,0.4
btsettl08_t2600_g4.50_z-2.00_en0.40_APOGEE-RAW.txt,2600,4.5,-2,0.4
btsettl08_t2600_g4.50_z-1.00_en0.40_APOGEE-RAW.txt,2600,4.5,-1,0.4
btsettl08_t2600_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,2600,4.5,-0.5,0.2
btsettl08_t2600_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,2600,4.5,0,0
btsettl08_t2600_g4.50_z0.50_en0.00_APOGEE-RAW.txt,2600,4.5,0.5,0
btsettl08_t2600_g5.00_z-2.50_en0.40_APOGEE-RAW.txt,2600,5,-2.5,0.4
btsettl08_t2600_g5.00_z-2.00_en0.40_APOGEE-RAW.txt,2600,5,-2,0.4
btsettl08_t2600_g5.00_z-1.00_en0.40_APOGEE-RAW.txt,2600,5,-1,0.4
btsettl08_t2600_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,2600,5,-0.5,0.2
btsettl08_t2600_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,2600,5,0,0
btsettl08_t2600_g5.00_z0.50_en0.00_APOGEE-RAW.txt,2600,5,0.5,0
btsettl08_t2600_g5.50_z-2.50_en0.40_APOGEE-RAW.txt,2600,5.5,-2.5,0.4
btsettl08_t2600_g5.50_z-2.00_en0.40_APOGEE-RAW.txt,2600,5.5,-2,0.4
btsettl08_t2600_g5.50_z-1.50_en0.40_APOGEE-RAW.txt,2600,5.5,-1.5,0.4
btsettl08_t2600_g5.50_z-1.00_en0.40_APOGEE-RAW.txt,2600,5.5,-1,0.4
btsettl08_t2600_g5.50_z-0.50_en0.20_APOGEE-RAW.txt,2600,5.5,-0.5,0.2
btsettl08_t2600_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,2600,5.5,0,0
btsettl08_t2600_g5.50_z0.50_en0.00_APOGEE-RAW.txt,2600,5.5,0.5,0
btsettl08_t2700_g3.00_z-0.00_en0.00_APOGEE-RAW.txt,2700,3,0,0
btsettl08_t2700_g3.50_z-0.50_en0.20_APOGEE-RAW.txt,2700,3.5,-0.5,0.2
btsettl08_t2700_g3.50_z-0.00_en0.00_APOGEE-RAW.txt,2700,3.5,0,0
btsettl08_t2700_g4.00_z-0.50_en0.20_APOGEE-RAW.txt,2700,4,-0.5,0.2
btsettl08_t2700_g4.00_z-0.00_en0.00_APOGEE-RAW.txt,2700,4,0,0
btsettl08_t2700_g4.50_z-2.50_en0.40_APOGEE-RAW.txt,2700,4.5,-2.5,0.4
btsettl08_t2700_g4.50_z-2.00_en0.40_APOGEE-RAW.txt,2700,4.5,-2,0.4
btsettl08_t2700_g4.50_z-1.00_en0.40_APOGEE-RAW.txt,2700,4.5,-1,0.4
btsettl08_t2700_g4.50_z-0.50_en0.20_APOGEE-RAW.txt,2700,4.5,-0.5,0.2
btsettl08_t2700_g4.50_z-0.00_en0.00_APOGEE-RAW.txt,2700,4.5,0,0
btsettl08_t2700_g4.50_z0.50_en0.00_APOGEE-RAW.txt,2700,4.5,0.5,0
btsettl08_t2700_g5.00_z-2.50_en0.40_APOGEE-RAW.txt,2700,5,-2.5,0.4
btsettl08_t2700_g5.00_z-2.00_en0.40_APOGEE-RAW.txt,2700,5,-2,0.4
btsettl08_t2700_g5.00_z-1.00_en0.40_APOGEE-RAW.txt,2700,5,-1,0.4
btsettl08_t2700_g5.00_z-0.50_en0.20_APOGEE-RAW.txt,2700,5,-0.5,0.2
btsettl08_t2700_g5.00_z-0.00_en0.00_APOGEE-RAW.txt,2700,5,0,0
btsettl08_t2700_g5.00_z0.50_en0.00_APOGEE-RAW.txt,2700,5,0.5,0
btsettl08_t2700_g5.50_z-2.50_en0.40_APOGEE-RAW.txt,2700,5.5,-2.5,0.4
btsettl08_t2700_g5.50_z-2.00_en0.40_APOGEE-RAW.txt,2700,5.5,-2,0.4
btsettl08_t2700_g5.50_z-1.00_en0.40_APOGEE-RAW.txt,2700,5.5,-1,0.4
btsettl08_t2700_g5.50_z-0.50_en0.20_APOGEE-RAW.txt,2700,5.5,-0.5,0.2
btsettl08_t2700_g5.50_z-0.00_en0.00_APOGEE-RAW.txt,2700,5.5,0,0
btsettl08_t2700_g5.50_z0.50_en0.00_APOGEE-RAW.txt,2700,5.5,0.5,0
