File,Temp,Logg,Metal,Alpha
PHOENIX_BTSETTL_CIFIST2011_2015_t3100_g5.00_z0.00_en0.00_APOGEE-RAW.txt,3100,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3100_g5.50_z0.00_en0.00_APOGEE-RAW.txt,3100,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3200_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3200,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3200_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3200,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3200_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3200,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3200_g4.00_z0.00_en0.00_APOGEE-RAW.txt,3200,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3200_g4.50_z0.00_en0.00_APOGEE-RAW.txt,3200,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3200_g5.00_z0.00_en0.00_APOGEE-RAW.txt,3200,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3200_g5.50_z0.00_en0.00_APOGEE-RAW.txt,3200,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3300_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3300,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3300_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3300,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3300_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3300,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3300_g4.00_z0.00_en0.00_APOGEE-RAW.txt,3300,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3300_g4.50_z0.00_en0.00_APOGEE-RAW.txt,3300,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3300_g5.00_z0.00_en0.00_APOGEE-RAW.txt,3300,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3300_g5.50_z0.00_en0.00_APOGEE-RAW.txt,3300,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3400_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3400,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3400_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3400,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3400_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3400,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3400_g4.00_z0.00_en0.00_APOGEE-RAW.txt,3400,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3400_g4.50_z0.00_en0.00_APOGEE-RAW.txt,3400,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3400_g5.00_z0.00_en0.00_APOGEE-RAW.txt,3400,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3400_g5.50_z0.00_en0.00_APOGEE-RAW.txt,3400,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3500_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3500,2.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3500_g3.00_z0.00_en0.00_APOGEE-RAW.txt,3500,3.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3500_g3.50_z0.00_en0.00_APOGEE-RAW.txt,3500,3.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3500_g4.00_z0.00_en0.00_APOGEE-RAW.txt,3500,4.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3500_g4.50_z0.00_en0.00_APOGEE-RAW.txt,3500,4.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3500_g5.00_z0.00_en0.00_APOGEE-RAW.txt,3500,5.0,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3500_g5.50_z0.00_en0.00_APOGEE-RAW.txt,3500,5.5,0.0,0.0
PHOENIX_BTSETTL_CIFIST2011_2015_t3600_g2.50_z0.00_en0.00_APOGEE-RAW.txt,3600,2.5,0.0,0.0
