teff,logg,mass,microTurb,composition,FeH,a_Fe,C_Fe,N_Fe,O_Fe
3900,5.0,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3900,5.0,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3900,5.0,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3900,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3900,5.0,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3900,5.0,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3900,5.0,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3900,5.0,0.0,0,st,1.0,0.0,0.0,0.0,0.0
3900,5.5,0.0,0,st,-3.0,0.4,0.0,0.0,0.4
3900,5.5,0.0,0,st,-2.5,0.4,0.0,0.0,0.4
3900,5.5,0.0,0,st,-2.0,0.4,0.0,0.0,0.4
3900,5.5,0.0,0,st,-1.5,0.4,0.0,0.0,0.4
3900,5.5,0.0,0,st,-1.0,0.4,0.0,0.0,0.4
3900,5.5,0.0,0,st,-0.75,0.3,0.0,0.0,0.3
3900,5.5,0.0,0,st,-0.5,0.2,0.0,0.0,0.2
3900,5.5,0.0,0,st,-0.25,0.1,0.0,0.0,0.1
3900,5.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
3900,5.5,0.0,0,st,0.25,0.0,0.0,0.0,0.0
3900,5.5,0.0,0,st,0.5,0.0,0.0,0.0,0.0
3900,5.5,0.0,0,st,0.75,0.0,0.0,0.0,0.0
3900,5.5,0.0,0,st,1.0,0.0,0.0,0.0,0.0
4000,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4000,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4000,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4000,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4000,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4250,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4250,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4250,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4250,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4250,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4500,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4500,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4500,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4500,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4500,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4750,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4750,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4750,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4750,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
4750,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5000,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5000,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5000,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5000,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5000,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5250,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5250,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5250,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5250,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5250,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5500,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5500,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5500,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5500,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5500,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5750,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5750,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5750,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5750,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
5750,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6000,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6000,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6000,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6000,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6000,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6250,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6250,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6250,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6250,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6250,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6500,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6500,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6500,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6500,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6500,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6750,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6750,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6750,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6750,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
6750,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7000,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7000,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7000,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7000,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7000,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7250,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7250,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7250,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7250,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7250,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7500,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7500,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7500,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7500,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7500,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7750,3.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7750,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7750,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7750,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
7750,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
8000,3.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
8000,4.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
8000,4.5,0.0,0,st,0.0,0.0,0.0,0.0,0.0
8000,5.0,0.0,0,st,0.0,0.0,0.0,0.0,0.0
