teff,logg,M_H,en,C_M,N_M
3900,0.0,0.0,-1.0,0.0,0.0
3900,0.0,0.0,-0.5,0.0,0.0
3900,0.0,0.0,0.0,0.0,0.0
3900,0.0,0.0,0.5,0.0,0.0
3900,0.0,0.0,1.0,0.0,0.0
3900,0.0,0.5,-1.0,0.0,0.0
3900,0.0,0.5,-0.5,0.0,0.0
3900,0.0,0.5,0.0,0.0,0.0
3900,0.0,0.5,0.5,0.0,0.0
3900,0.0,0.5,1.0,0.0,0.0
3900,0.5,-2.5,-1.0,0.0,0.0
3900,0.5,-2.5,-0.5,0.0,0.0
3900,0.5,-2.5,0.0,0.0,0.0
3900,0.5,-2.5,0.5,0.0,0.0
3900,0.5,-2.5,1.0,0.0,0.0
3900,0.5,-2.0,-1.0,0.0,0.0
3900,0.5,-2.0,-0.5,0.0,0.0
3900,0.5,-2.0,0.0,0.0,0.0
3900,0.5,-2.0,0.5,0.0,0.0
3900,0.5,-2.0,1.0,0.0,0.0
3900,0.5,-1.5,-1.0,0.0,0.0
3900,0.5,-1.5,-0.5,0.0,0.0
3900,0.5,-1.5,0.0,0.0,0.0
3900,0.5,-1.5,0.5,0.0,0.0
3900,0.5,-1.5,1.0,0.0,0.0
3900,0.5,-1.0,-1.0,0.0,0.0
3900,0.5,-1.0,-0.5,0.0,0.0
3900,0.5,-1.0,0.0,0.0,0.0
3900,0.5,-1.0,0.5,0.0,0.0
3900,0.5,-1.0,1.0,0.0,0.0
3900,0.5,-0.5,-1.0,0.0,0.0
3900,0.5,-0.5,-0.5,0.0,0.0
3900,0.5,-0.5,0.0,0.0,0.0
3900,0.5,-0.5,0.5,0.0,0.0
3900,0.5,-0.5,1.0,0.0,0.0
3900,0.5,0.0,-1.0,0.0,0.0
3900,0.5,0.0,-0.5,0.0,0.0
3900,0.5,0.0,0.0,0.0,0.0
3900,0.5,0.0,0.5,0.0,0.0
3900,0.5,0.0,1.0,0.0,0.0
3900,0.5,0.5,-1.0,0.0,0.0
3900,0.5,0.5,-0.5,0.0,0.0
3900,0.5,0.5,0.0,0.0,0.0
3900,0.5,0.5,0.5,0.0,0.0
3900,0.5,0.5,1.0,0.0,0.0
3900,1.0,-2.5,-1.0,0.0,0.0
3900,1.0,-2.5,-0.5,0.0,0.0
3900,1.0,-2.5,0.0,0.0,0.0
3900,1.0,-2.5,0.5,0.0,0.0
3900,1.0,-2.5,1.0,0.0,0.0
3900,1.0,-2.0,-1.0,0.0,0.0
3900,1.0,-2.0,-0.5,0.0,0.0
3900,1.0,-2.0,0.0,0.0,0.0
3900,1.0,-2.0,0.5,0.0,0.0
3900,1.0,-2.0,1.0,0.0,0.0
3900,1.0,-1.5,-1.0,0.0,0.0
3900,1.0,-1.5,-0.5,0.0,0.0
3900,1.0,-1.5,0.0,0.0,0.0
3900,1.0,-1.5,0.5,0.0,0.0
3900,1.0,-1.5,1.0,0.0,0.0
3900,1.0,-1.0,-1.0,0.0,0.0
3900,1.0,-1.0,-0.5,0.0,0.0
3900,1.0,-1.0,0.0,0.0,0.0
3900,1.0,-1.0,0.5,0.0,0.0
3900,1.0,-1.0,1.0,0.0,0.0
3900,1.0,-0.5,-1.0,0.0,0.0
3900,1.0,-0.5,-0.5,0.0,0.0
3900,1.0,-0.5,0.0,0.0,0.0
3900,1.0,-0.5,0.5,0.0,0.0
3900,1.0,-0.5,1.0,0.0,0.0
3900,1.0,0.0,-1.0,0.0,0.0
3900,1.0,0.0,-0.5,0.0,0.0
3900,1.0,0.0,0.0,0.0,0.0
3900,1.0,0.0,0.5,0.0,0.0
3900,1.0,0.0,1.0,0.0,0.0
3900,1.0,0.5,-1.0,0.0,0.0
3900,1.0,0.5,-0.5,0.0,0.0
3900,1.0,0.5,0.0,0.0,0.0
3900,1.0,0.5,0.5,0.0,0.0
3900,1.0,0.5,1.0,0.0,0.0
3900,1.5,-2.5,-1.0,0.0,0.0
3900,1.5,-2.5,-0.5,0.0,0.0
3900,1.5,-2.5,0.0,0.0,0.0
3900,1.5,-2.5,0.5,0.0,0.0
3900,1.5,-2.5,1.0,0.0,0.0
3900,1.5,-2.0,-1.0,0.0,0.0
3900,1.5,-2.0,-0.5,0.0,0.0
3900,1.5,-2.0,0.0,0.0,0.0
3900,1.5,-2.0,0.5,0.0,0.0
3900,1.5,-2.0,1.0,0.0,0.0
3900,1.5,-1.5,-1.0,0.0,0.0
3900,1.5,-1.5,-0.5,0.0,0.0
3900,1.5,-1.5,0.0,0.0,0.0
3900,1.5,-1.5,0.5,0.0,0.0
3900,1.5,-1.5,1.0,0.0,0.0
3900,1.5,-1.0,-1.0,0.0,0.0
3900,1.5,-1.0,-0.5,0.0,0.0
3900,1.5,-1.0,0.0,0.0,0.0
3900,1.5,-1.0,0.5,0.0,0.0
3900,1.5,-1.0,1.0,0.0,0.0
3900,1.5,-0.5,-1.0,0.0,0.0
3900,1.5,-0.5,-0.5,0.0,0.0
3900,1.5,-0.5,0.0,0.0,0.0
3900,1.5,-0.5,0.5,0.0,0.0
3900,1.5,-0.5,1.0,0.0,0.0
3900,1.5,0.0,-1.0,0.0,0.0
3900,1.5,0.0,-0.5,0.0,0.0
3900,1.5,0.0,0.0,0.0,0.0
3900,1.5,0.0,0.5,0.0,0.0
3900,1.5,0.0,1.0,0.0,0.0
3900,1.5,0.5,-1.0,0.0,0.0
3900,1.5,0.5,-0.5,0.0,0.0
3900,1.5,0.5,0.0,0.0,0.0
3900,1.5,0.5,0.5,0.0,0.0
3900,1.5,0.5,1.0,0.0,0.0
3900,2.0,-2.5,-1.0,0.0,0.0
3900,2.0,-2.5,-0.5,0.0,0.0
3900,2.0,-2.5,0.0,0.0,0.0
3900,2.0,-2.5,0.5,0.0,0.0
3900,2.0,-2.5,1.0,0.0,0.0
3900,2.0,-2.0,-1.0,0.0,0.0
3900,2.0,-2.0,-0.5,0.0,0.0
3900,2.0,-2.0,0.0,0.0,0.0
3900,2.0,-2.0,0.5,0.0,0.0
3900,2.0,-2.0,1.0,0.0,0.0
3900,2.0,-1.5,-1.0,0.0,0.0
3900,2.0,-1.5,-0.5,0.0,0.0
3900,2.0,-1.5,0.0,0.0,0.0
3900,2.0,-1.5,0.5,0.0,0.0
3900,2.0,-1.5,1.0,0.0,0.0
3900,2.0,-1.0,-1.0,0.0,0.0
3900,2.0,-1.0,-0.5,0.0,0.0
3900,2.0,-1.0,0.0,0.0,0.0
3900,2.0,-1.0,0.5,0.0,0.0
3900,2.0,-1.0,1.0,0.0,0.0
3900,2.0,-0.5,-1.0,0.0,0.0
3900,2.0,-0.5,-0.5,0.0,0.0
3900,2.0,-0.5,0.0,0.0,0.0
3900,2.0,-0.5,0.5,0.0,0.0
3900,2.0,-0.5,1.0,0.0,0.0
3900,2.0,0.0,-1.0,0.0,0.0
3900,2.0,0.0,-0.5,0.0,0.0
3900,2.0,0.0,0.0,0.0,0.0
3900,2.0,0.0,0.5,0.0,0.0
3900,2.0,0.0,1.0,0.0,0.0
3900,2.0,0.5,-1.0,0.0,0.0
3900,2.0,0.5,-0.5,0.0,0.0
3900,2.0,0.5,0.0,0.0,0.0
3900,2.0,0.5,0.5,0.0,0.0
3900,2.0,0.5,1.0,0.0,0.0
3900,2.5,-2.5,-1.0,0.0,0.0
3900,2.5,-2.5,-0.5,0.0,0.0
3900,2.5,-2.5,0.0,0.0,0.0
3900,2.5,-2.5,0.5,0.0,0.0
3900,2.5,-2.5,1.0,0.0,0.0
3900,2.5,-2.0,-1.0,0.0,0.0
3900,2.5,-2.0,-0.5,0.0,0.0
3900,2.5,-2.0,0.0,0.0,0.0
3900,2.5,-2.0,0.5,0.0,0.0
3900,2.5,-2.0,1.0,0.0,0.0
3900,2.5,-1.5,-1.0,0.0,0.0
3900,2.5,-1.5,-0.5,0.0,0.0
3900,2.5,-1.5,0.0,0.0,0.0
3900,2.5,-1.5,0.5,0.0,0.0
3900,2.5,-1.5,1.0,0.0,0.0
3900,2.5,-1.0,-1.0,0.0,0.0
3900,2.5,-1.0,-0.5,0.0,0.0
3900,2.5,-1.0,0.0,0.0,0.0
3900,2.5,-1.0,0.5,0.0,0.0
3900,2.5,-1.0,1.0,0.0,0.0
3900,2.5,-0.5,-1.0,0.0,0.0
3900,2.5,-0.5,-0.5,0.0,0.0
3900,2.5,-0.5,0.0,0.0,0.0
3900,2.5,-0.5,0.5,0.0,0.0
3900,2.5,-0.5,1.0,0.0,0.0
3900,2.5,0.0,-1.0,0.0,0.0
3900,2.5,0.0,-0.5,0.0,0.0
3900,2.5,0.0,0.0,0.0,0.0
3900,2.5,0.0,0.5,0.0,0.0
3900,2.5,0.0,1.0,0.0,0.0
3900,2.5,0.5,-1.0,0.0,0.0
3900,2.5,0.5,-0.5,0.0,0.0
3900,2.5,0.5,0.0,0.0,0.0
3900,2.5,0.5,0.5,0.0,0.0
3900,2.5,0.5,1.0,0.0,0.0
3900,3.0,-2.5,-1.0,0.0,0.0
3900,3.0,-2.5,-0.5,0.0,0.0
3900,3.0,-2.5,0.0,0.0,0.0
3900,3.0,-2.5,0.5,0.0,0.0
3900,3.0,-2.5,1.0,0.0,0.0
3900,3.0,-2.0,-1.0,0.0,0.0
3900,3.0,-2.0,-0.5,0.0,0.0
3900,3.0,-2.0,0.0,0.0,0.0
3900,3.0,-2.0,0.5,0.0,0.0
3900,3.0,-2.0,1.0,0.0,0.0
3900,3.0,-1.5,-1.0,0.0,0.0
3900,3.0,-1.5,-0.5,0.0,0.0
3900,3.0,-1.5,0.0,0.0,0.0
3900,3.0,-1.5,0.5,0.0,0.0
3900,3.0,-1.5,1.0,0.0,0.0
3900,3.0,-1.0,-1.0,0.0,0.0
3900,3.0,-1.0,-0.5,0.0,0.0
3900,3.0,-1.0,0.0,0.0,0.0
3900,3.0,-1.0,0.5,0.0,0.0
3900,3.0,-1.0,1.0,0.0,0.0
3900,3.0,-0.5,-1.0,0.0,0.0
3900,3.0,-0.5,-0.5,0.0,0.0
3900,3.0,-0.5,0.0,0.0,0.0
3900,3.0,-0.5,0.5,0.0,0.0
3900,3.0,-0.5,1.0,0.0,0.0
3900,3.0,0.0,-1.0,0.0,0.0
3900,3.0,0.0,-0.5,0.0,0.0
3900,3.0,0.0,0.0,0.0,0.0
3900,3.0,0.0,0.5,0.0,0.0
3900,3.0,0.0,1.0,0.0,0.0
3900,3.0,0.5,-1.0,0.0,0.0
3900,3.0,0.5,-0.5,0.0,0.0
3900,3.0,0.5,0.0,0.0,0.0
3900,3.0,0.5,0.5,0.0,0.0
3900,3.0,0.5,1.0,0.0,0.0
3900,3.5,-2.5,-1.0,0.0,0.0
3900,3.5,-2.5,-0.5,0.0,0.0
3900,3.5,-2.5,0.0,0.0,0.0
3900,3.5,-2.5,0.5,0.0,0.0
3900,3.5,-2.5,1.0,0.0,0.0
3900,3.5,-2.0,-1.0,0.0,0.0
3900,3.5,-2.0,-0.5,0.0,0.0
3900,3.5,-2.0,0.0,0.0,0.0
3900,3.5,-2.0,0.5,0.0,0.0
3900,3.5,-2.0,1.0,0.0,0.0
3900,3.5,-1.5,-1.0,0.0,0.0
3900,3.5,-1.5,-0.5,0.0,0.0
3900,3.5,-1.5,0.0,0.0,0.0
3900,3.5,-1.5,0.5,0.0,0.0
3900,3.5,-1.5,1.0,0.0,0.0
3900,3.5,-1.0,-1.0,0.0,0.0
3900,3.5,-1.0,-0.5,0.0,0.0
3900,3.5,-1.0,0.0,0.0,0.0
3900,3.5,-1.0,0.5,0.0,0.0
3900,3.5,-1.0,1.0,0.0,0.0
3900,3.5,-0.5,-1.0,0.0,0.0
3900,3.5,-0.5,-0.5,0.0,0.0
3900,3.5,-0.5,0.0,0.0,0.0
3900,3.5,-0.5,0.5,0.0,0.0
3900,3.5,-0.5,1.0,0.0,0.0
3900,3.5,0.0,-1.0,0.0,0.0
3900,3.5,0.0,-0.5,0.0,0.0
3900,3.5,0.0,0.0,0.0,0.0
3900,3.5,0.0,0.5,0.0,0.0
3900,3.5,0.0,1.0,0.0,0.0
3900,3.5,0.5,-1.0,0.0,0.0
3900,3.5,0.5,-0.5,0.0,0.0
3900,3.5,0.5,0.0,0.0,0.0
3900,3.5,0.5,0.5,0.0,0.0
3900,3.5,0.5,1.0,0.0,0.0
3900,4.0,-2.5,-1.0,0.0,0.0
3900,4.0,-2.5,-0.5,0.0,0.0
3900,4.0,-2.5,0.0,0.0,0.0
3900,4.0,-2.5,0.5,0.0,0.0
3900,4.0,-2.5,1.0,0.0,0.0
3900,4.0,-2.0,-1.0,0.0,0.0
3900,4.0,-2.0,-0.5,0.0,0.0
3900,4.0,-2.0,0.0,0.0,0.0
3900,4.0,-2.0,0.5,0.0,0.0
3900,4.0,-2.0,1.0,0.0,0.0
3900,4.0,-1.5,-1.0,0.0,0.0
3900,4.0,-1.5,-0.5,0.0,0.0
3900,4.0,-1.5,0.0,0.0,0.0
3900,4.0,-1.5,0.5,0.0,0.0
3900,4.0,-1.5,1.0,0.0,0.0
3900,4.0,-1.0,-1.0,0.0,0.0
3900,4.0,-1.0,-0.5,0.0,0.0
3900,4.0,-1.0,0.0,0.0,0.0
3900,4.0,-1.0,0.5,0.0,0.0
3900,4.0,-1.0,1.0,0.0,0.0
3900,4.0,-0.5,-1.0,0.0,0.0
3900,4.0,-0.5,-0.5,0.0,0.0
3900,4.0,-0.5,0.0,0.0,0.0
3900,4.0,-0.5,0.5,0.0,0.0
3900,4.0,-0.5,1.0,0.0,0.0
3900,4.0,0.0,-1.0,0.0,0.0
3900,4.0,0.0,-0.5,0.0,0.0
3900,4.0,0.0,0.0,0.0,0.0
3900,4.0,0.0,0.5,0.0,0.0
3900,4.0,0.0,1.0,0.0,0.0
3900,4.0,0.5,-1.0,0.0,0.0
3900,4.0,0.5,-0.5,0.0,0.0
3900,4.0,0.5,0.0,0.0,0.0
3900,4.0,0.5,0.5,0.0,0.0
3900,4.0,0.5,1.0,0.0,0.0
3900,4.5,-2.5,-1.0,0.0,0.0
3900,4.5,-2.5,-0.5,0.0,0.0
3900,4.5,-2.5,0.0,0.0,0.0
3900,4.5,-2.5,0.5,0.0,0.0
3900,4.5,-2.5,1.0,0.0,0.0
3900,4.5,-2.0,-1.0,0.0,0.0
3900,4.5,-2.0,-0.5,0.0,0.0
3900,4.5,-2.0,0.0,0.0,0.0
3900,4.5,-2.0,0.5,0.0,0.0
3900,4.5,-2.0,1.0,0.0,0.0
3900,4.5,-1.5,-1.0,0.0,0.0
3900,4.5,-1.5,-0.5,0.0,0.0
3900,4.5,-1.5,0.0,0.0,0.0
3900,4.5,-1.5,0.5,0.0,0.0
3900,4.5,-1.5,1.0,0.0,0.0
3900,4.5,-1.0,-1.0,0.0,0.0
3900,4.5,-1.0,-0.5,0.0,0.0
3900,4.5,-1.0,0.0,0.0,0.0
3900,4.5,-1.0,0.5,0.0,0.0
3900,4.5,-1.0,1.0,0.0,0.0
3900,4.5,-0.5,-1.0,0.0,0.0
3900,4.5,-0.5,-0.5,0.0,0.0
3900,4.5,-0.5,0.0,0.0,0.0
3900,4.5,-0.5,0.5,0.0,0.0
3900,4.5,-0.5,1.0,0.0,0.0
3900,4.5,0.0,-1.0,0.0,0.0
3900,4.5,0.0,-0.5,0.0,0.0
3900,4.5,0.0,0.0,0.0,0.0
3900,4.5,0.0,0.5,0.0,0.0
3900,4.5,0.0,1.0,0.0,0.0
3900,4.5,0.5,-1.0,0.0,0.0
3900,4.5,0.5,-0.5,0.0,0.0
3900,4.5,0.5,0.0,0.0,0.0
3900,4.5,0.5,0.5,0.0,0.0
3900,4.5,0.5,1.0,0.0,0.0
3900,5.0,-2.5,-1.0,0.0,0.0
3900,5.0,-2.5,-0.5,0.0,0.0
3900,5.0,-2.5,0.0,0.0,0.0
3900,5.0,-2.5,0.5,0.0,0.0
3900,5.0,-2.5,1.0,0.0,0.0
3900,5.0,-2.0,-1.0,0.0,0.0
3900,5.0,-2.0,-0.5,0.0,0.0
3900,5.0,-2.0,0.0,0.0,0.0
3900,5.0,-2.0,0.5,0.0,0.0
3900,5.0,-2.0,1.0,0.0,0.0
3900,5.0,-1.5,-1.0,0.0,0.0
3900,5.0,-1.5,-0.5,0.0,0.0
3900,5.0,-1.5,0.0,0.0,0.0
3900,5.0,-1.5,0.5,0.0,0.0
3900,5.0,-1.5,1.0,0.0,0.0
3900,5.0,-1.0,-1.0,0.0,0.0
3900,5.0,-1.0,-0.5,0.0,0.0
3900,5.0,-1.0,0.0,0.0,0.0
3900,5.0,-1.0,0.5,0.0,0.0
3900,5.0,-1.0,1.0,0.0,0.0
3900,5.0,-0.5,-1.0,0.0,0.0
3900,5.0,-0.5,-0.5,0.0,0.0
3900,5.0,-0.5,0.0,0.0,0.0
3900,5.0,-0.5,0.5,0.0,0.0
3900,5.0,-0.5,1.0,0.0,0.0
3900,5.0,0.0,-1.0,0.0,0.0
3900,5.0,0.0,-0.5,0.0,0.0
3900,5.0,0.0,0.0,0.0,0.0
3900,5.0,0.0,0.5,0.0,0.0
3900,5.0,0.0,1.0,0.0,0.0
3900,5.0,0.5,-1.0,0.0,0.0
3900,5.0,0.5,-0.5,0.0,0.0
3900,5.0,0.5,0.0,0.0,0.0
3900,5.0,0.5,0.5,0.0,0.0
3900,5.0,0.5,1.0,0.0,0.0
4000,-0.5,-2.5,-1.0,0.0,0.0
4000,-0.5,-2.5,-0.5,0.0,0.0
4000,-0.5,-2.5,0.0,0.0,0.0
4000,-0.5,-2.5,0.5,0.0,0.0
4000,-0.5,-2.5,1.0,0.0,0.0
4000,-0.5,-2.0,-1.0,0.0,0.0
4000,-0.5,-2.0,-0.5,0.0,0.0
4000,-0.5,-2.0,0.0,0.0,0.0
4000,-0.5,-2.0,0.5,0.0,0.0
4000,-0.5,-2.0,1.0,0.0,0.0
4000,-0.5,-1.5,-1.0,0.0,0.0
4000,-0.5,-1.5,-0.5,0.0,0.0
4000,-0.5,-1.5,0.0,0.0,0.0
4000,-0.5,-1.5,0.5,0.0,0.0
4000,-0.5,-1.5,1.0,0.0,0.0
4000,-0.5,-1.0,-1.0,0.0,0.0
4000,-0.5,-1.0,-0.5,0.0,0.0
4000,-0.5,-1.0,0.0,0.0,0.0
4000,-0.5,-1.0,0.5,0.0,0.0
4000,-0.5,-1.0,1.0,0.0,0.0
4000,-0.5,-0.5,-1.0,0.0,0.0
4000,-0.5,-0.5,-0.5,0.0,0.0
4000,-0.5,-0.5,0.0,0.0,0.0
4000,-0.5,-0.5,0.5,0.0,0.0
4000,-0.5,-0.5,1.0,0.0,0.0
4000,-0.5,0.0,-1.0,0.0,0.0
4000,-0.5,0.0,-0.5,0.0,0.0
4000,-0.5,0.0,0.0,0.0,0.0
4000,-0.5,0.0,0.5,0.0,0.0
4000,-0.5,0.0,1.0,0.0,0.0
4000,-0.5,0.5,-1.0,0.0,0.0
4000,-0.5,0.5,-0.5,0.0,0.0
4000,-0.5,0.5,0.0,0.0,0.0
4000,-0.5,0.5,0.5,0.0,0.0
4000,-0.5,0.5,1.0,0.0,0.0
4000,0.0,-2.5,-1.0,0.0,0.0
4000,0.0,-2.5,-0.5,0.0,0.0
4000,0.0,-2.5,0.0,0.0,0.0
4000,0.0,-2.5,0.5,0.0,0.0
4000,0.0,-2.5,1.0,0.0,0.0
4000,0.0,-2.0,-1.0,0.0,0.0
4000,0.0,-2.0,-0.5,0.0,0.0
4000,0.0,-2.0,0.0,0.0,0.0
4000,0.0,-2.0,0.5,0.0,0.0
4000,0.0,-2.0,1.0,0.0,0.0
4000,0.0,-1.5,-1.0,0.0,0.0
4000,0.0,-1.5,-0.5,0.0,0.0
4000,0.0,-1.5,0.0,0.0,0.0
4000,0.0,-1.5,0.5,0.0,0.0
4000,0.0,-1.5,1.0,0.0,0.0
4000,0.0,-1.0,-1.0,0.0,0.0
4000,0.0,-1.0,-0.5,0.0,0.0
4000,0.0,-1.0,0.0,0.0,0.0
4000,0.0,-1.0,0.5,0.0,0.0
4000,0.0,-1.0,1.0,0.0,0.0
4000,0.0,-0.5,-1.0,0.0,0.0
4000,0.0,-0.5,-0.5,0.0,0.0
4000,0.0,-0.5,0.0,0.0,0.0
4000,0.0,-0.5,0.5,0.0,0.0
4000,0.0,-0.5,1.0,0.0,0.0
4000,0.0,0.0,-1.0,0.0,0.0
4000,0.0,0.0,-0.5,0.0,0.0
4000,0.0,0.0,0.0,0.0,0.0
4000,0.0,0.0,0.5,0.0,0.0
4000,0.0,0.0,1.0,0.0,0.0
4000,0.0,0.5,-1.0,0.0,0.0
4000,0.0,0.5,-0.5,0.0,0.0
4000,0.0,0.5,0.0,0.0,0.0
4000,0.0,0.5,0.5,0.0,0.0
4000,0.0,0.5,1.0,0.0,0.0
4000,0.5,-2.5,-1.0,0.0,0.0
4000,0.5,-2.5,-0.5,0.0,0.0
4000,0.5,-2.5,0.0,0.0,0.0
4000,0.5,-2.5,0.5,0.0,0.0
4000,0.5,-2.5,1.0,0.0,0.0
4000,0.5,-2.0,-1.0,0.0,0.0
4000,0.5,-2.0,-0.5,0.0,0.0
4000,0.5,-2.0,0.0,0.0,0.0
4000,0.5,-2.0,0.5,0.0,0.0
4000,0.5,-2.0,1.0,0.0,0.0
4000,0.5,-1.5,-1.0,0.0,0.0
4000,0.5,-1.5,-0.5,0.0,0.0
4000,0.5,-1.5,0.0,0.0,0.0
4000,0.5,-1.5,0.5,0.0,0.0
4000,0.5,-1.5,1.0,0.0,0.0
4000,0.5,-1.0,-1.0,0.0,0.0
4000,0.5,-1.0,-0.5,0.0,0.0
4000,0.5,-1.0,0.0,0.0,0.0
4000,0.5,-1.0,0.5,0.0,0.0
4000,0.5,-1.0,1.0,0.0,0.0
4000,0.5,-0.5,-1.0,0.0,0.0
4000,0.5,-0.5,-0.5,0.0,0.0
4000,0.5,-0.5,0.0,0.0,0.0
4000,0.5,-0.5,0.5,0.0,0.0
4000,0.5,-0.5,1.0,0.0,0.0
4000,0.5,0.0,-1.0,0.0,0.0
4000,0.5,0.0,-0.5,0.0,0.0
4000,0.5,0.0,0.0,0.0,0.0
4000,0.5,0.0,0.5,0.0,0.0
4000,0.5,0.0,1.0,0.0,0.0
4000,0.5,0.5,-1.0,0.0,0.0
4000,0.5,0.5,-0.5,0.0,0.0
4000,0.5,0.5,0.0,0.0,0.0
4000,0.5,0.5,0.5,0.0,0.0
4000,0.5,0.5,1.0,0.0,0.0
4000,1.0,-2.5,-1.0,0.0,0.0
4000,1.0,-2.5,-0.5,0.0,0.0
4000,1.0,-2.5,0.0,0.0,0.0
4000,1.0,-2.5,0.5,0.0,0.0
4000,1.0,-2.5,1.0,0.0,0.0
4000,1.0,-2.0,-1.0,0.0,0.0
4000,1.0,-2.0,-0.5,0.0,0.0
4000,1.0,-2.0,0.0,0.0,0.0
4000,1.0,-2.0,0.5,0.0,0.0
4000,1.0,-2.0,1.0,0.0,0.0
4000,1.0,-1.5,-1.0,0.0,0.0
4000,1.0,-1.5,-0.5,0.0,0.0
4000,1.0,-1.5,0.0,0.0,0.0
4000,1.0,-1.5,0.5,0.0,0.0
4000,1.0,-1.5,1.0,0.0,0.0
4000,1.0,-1.0,-1.0,0.0,0.0
4000,1.0,-1.0,-0.5,0.0,0.0
4000,1.0,-1.0,0.0,0.0,0.0
4000,1.0,-1.0,0.5,0.0,0.0
4000,1.0,-1.0,1.0,0.0,0.0
4000,1.0,-0.5,-1.0,0.0,0.0
4000,1.0,-0.5,-0.5,0.0,0.0
4000,1.0,-0.5,0.0,0.0,0.0
4000,1.0,-0.5,0.5,0.0,0.0
4000,1.0,-0.5,1.0,0.0,0.0
4000,1.0,0.0,-1.0,0.0,0.0
4000,1.0,0.0,-0.5,0.0,0.0
4000,1.0,0.0,0.0,0.0,0.0
4000,1.0,0.0,0.5,0.0,0.0
4000,1.0,0.0,1.0,0.0,0.0
4000,1.0,0.5,-1.0,0.0,0.0
4000,1.0,0.5,-0.5,0.0,0.0
4000,1.0,0.5,0.0,0.0,0.0
4000,1.0,0.5,0.5,0.0,0.0
4000,1.0,0.5,1.0,0.0,0.0
4000,1.5,-2.5,-1.0,0.0,0.0
4000,1.5,-2.5,-0.5,0.0,0.0
4000,1.5,-2.5,0.0,0.0,0.0
4000,1.5,-2.5,0.5,0.0,0.0
4000,1.5,-2.5,1.0,0.0,0.0
4000,1.5,-2.0,-1.0,0.0,0.0
4000,1.5,-2.0,-0.5,0.0,0.0
4000,1.5,-2.0,0.0,0.0,0.0
4000,1.5,-2.0,0.5,0.0,0.0
4000,1.5,-2.0,1.0,0.0,0.0
4000,1.5,-1.5,-1.0,0.0,0.0
4000,1.5,-1.5,-0.5,0.0,0.0
4000,1.5,-1.5,0.0,0.0,0.0
4000,1.5,-1.5,0.5,0.0,0.0
4000,1.5,-1.5,1.0,0.0,0.0
4000,1.5,-1.0,-1.0,0.0,0.0
4000,1.5,-1.0,-0.5,0.0,0.0
4000,1.5,-1.0,0.0,0.0,0.0
4000,1.5,-1.0,0.5,0.0,0.0
4000,1.5,-1.0,1.0,0.0,0.0
4000,1.5,-0.5,-1.0,0.0,0.0
4000,1.5,-0.5,-0.5,0.0,0.0
4000,1.5,-0.5,0.0,0.0,0.0
4000,1.5,-0.5,0.5,0.0,0.0
4000,1.5,-0.5,1.0,0.0,0.0
4000,1.5,0.0,-1.0,0.0,0.0
4000,1.5,0.0,-0.5,0.0,0.0
4000,1.5,0.0,0.0,0.0,0.0
4000,1.5,0.0,0.5,0.0,0.0
4000,1.5,0.0,1.0,0.0,0.0
4000,1.5,0.5,-1.0,0.0,0.0
4000,1.5,0.5,-0.5,0.0,0.0
4000,1.5,0.5,0.0,0.0,0.0
4000,1.5,0.5,0.5,0.0,0.0
4000,1.5,0.5,1.0,0.0,0.0
4000,2.0,-2.5,-1.0,0.0,0.0
4000,2.0,-2.5,-0.5,0.0,0.0
4000,2.0,-2.5,0.0,0.0,0.0
4000,2.0,-2.5,0.5,0.0,0.0
4000,2.0,-2.5,1.0,0.0,0.0
4000,2.0,-2.0,-1.0,0.0,0.0
4000,2.0,-2.0,-0.5,0.0,0.0
4000,2.0,-2.0,0.0,0.0,0.0
4000,2.0,-2.0,0.5,0.0,0.0
4000,2.0,-2.0,1.0,0.0,0.0
4000,2.0,-1.5,-1.0,0.0,0.0
4000,2.0,-1.5,-0.5,0.0,0.0
4000,2.0,-1.5,0.0,0.0,0.0
4000,2.0,-1.5,0.5,0.0,0.0
4000,2.0,-1.5,1.0,0.0,0.0
4000,2.0,-1.0,-1.0,0.0,0.0
4000,2.0,-1.0,-0.5,0.0,0.0
4000,2.0,-1.0,0.0,0.0,0.0
4000,2.0,-1.0,0.5,0.0,0.0
4000,2.0,-1.0,1.0,0.0,0.0
4000,2.0,-0.5,-1.0,0.0,0.0
4000,2.0,-0.5,-0.5,0.0,0.0
4000,2.0,-0.5,0.0,0.0,0.0
4000,2.0,-0.5,0.5,0.0,0.0
4000,2.0,-0.5,1.0,0.0,0.0
4000,2.0,0.0,-1.0,0.0,0.0
4000,2.0,0.0,-0.5,0.0,0.0
4000,2.0,0.0,0.0,0.0,0.0
4000,2.0,0.0,0.5,0.0,0.0
4000,2.0,0.0,1.0,0.0,0.0
4000,2.0,0.5,-1.0,0.0,0.0
4000,2.0,0.5,-0.5,0.0,0.0
4000,2.0,0.5,0.0,0.0,0.0
4000,2.0,0.5,0.5,0.0,0.0
4000,2.0,0.5,1.0,0.0,0.0
4000,2.5,-2.5,-1.0,0.0,0.0
4000,2.5,-2.5,-0.5,0.0,0.0
4000,2.5,-2.5,0.0,0.0,0.0
4000,2.5,-2.5,0.5,0.0,0.0
4000,2.5,-2.5,1.0,0.0,0.0
4000,2.5,-2.0,-1.0,0.0,0.0
4000,2.5,-2.0,-0.5,0.0,0.0
4000,2.5,-2.0,0.0,0.0,0.0
